,raw_address,simple_address,longitude,latitude
13156,"University Melbourne,Dept Psychiat,Royal Melbourne Hosp,Level 1 North,Grattan St,Parkville,Vic 3050,Australia.","Melbourne,Australia",144.975,-37.82
13157,"University Technol Sydney,CHERE,POB 123,Sydney,NSW 2007,Australia.","Sydney,Australia",151.1852,-33.92
13158,"University Salerno,Sch Med,Baronissi Campus,Via Salvador Allende,I-84081 Baronissi,SA,Italy.","Salerno,Italy",14.7699,40.6804
13159,"St Michaels Hosp,Div Neurosurg,30 Bond St,Toronto,ON M5B 1W8,Canada.","Toronto,Canada",-79.42,43.7
13160,"University Ulm Klinikum,Neurochirurg Klin,Ulm,Germany.","Ulm,Germany",10,48.4004
13161,"University Iceland,Reykjavik,Iceland.","Reykjavik,Iceland",-21.95,64.15
13162,"Loyola University Maryland,Dept Sociol,4501 North Charles St,Baltimore,MD 21210 USA.","Baltimore,USA",-76.6144,39.3051
13163,"Brighton & Sussex Med Sch,Ctr Dementia Studies,Brighton,E Sussex,United Kingdom.","Brighton,United Kingdom",-0.17,50.8303
13164,"Allergan Pharmaceut Inc,2525 Dupont Dr,MI3-110A,Irvine,CA 92612 USA.","Irvine,USA",-117.7738,33.6772
13165,"University Hosp Ulm,Dept Surg,Albert Einstein Allee 23,D-89081 Ulm,Germany.","Ulm,Germany",10,48.4004
13166,"Samsung Med Ctr,Dept Nursing,50 Ilwon Dong,Seoul 135710,South Korea.","Seoul,South Korea",126.9997,37.5663
13167,"Harvard University,Sch Publ Hlth,Ctr Hlth Decis Sci,718 Huntington Ave,2nd Floor,Boston,MA 02115 USA.","Harvard,USA",-88.6212,42.4297
13168,"St Josephs Healthcare Hamilton,50 Charlton Ave E,Hamilton,ON L8N 4A6,Canada.","Hamilton,Canada",-79.83,43.25
13169,"University Nottingham,Sch Econ,Nottingham NG7 2RD,United Kingdom.","Nottingham,United Kingdom",-1.17,52.9703
13170,"Natl Inst Neurol & Neurosurg,Insurgentes 3877,Mexico City 14269,DF,Mexico.","Mexico City,Mexico",-99.131,19.4424
13171,"Av Independencia,1615 Vila Nova,BR-74645010 Goiania,Go,Brazil.","Goiania,Brazil",-49.3,-16.72
13172,"University Klinikum Hamburg Eppendorf,Zentrum Psychosoziale Med,Inst Med Soziol Sozialmed & Gesundheitsokon IMSG,Martinistr 52,D-20246 Hamburg,Germany.","Hamburg,Germany",10,53.55
13173,"Shire Dev LLC,Global Hlth Econ & Outcomes Res,Wayne,PA 19087 USA.","Wayne,USA",-97.0158,42.2371
13174,"McGill University,Royal Victoria Hosp,Clin Res Program,Dept Oncol,546 Pine Ave West,Montreal,PQ H3A 1A1,Canada.","Victoria,Canada",-123.35,48.4333
13175,"Indiana University Hlth Phys,Dept Family Med & Sports Med,1 Amer Sq,Suite 185,Indianapolis,IN 46282 USA.","Indiana,USA",-79.1552,40.622
13176,"University Laval,Ctr Rech,Inst University Cardiol & Pneumol Quebec,2725 Chemin St Foy,Quebec City,PQ G1V 4G5,Canada.","Quebec,Canada",-71.2456,46.84
13177,"I Shou University,Dept Hlth Management,8 Yida Rd,Yanchao Township 824,Kaohsiung Count,Taiwan.","Kaohsiung,Taiwan",120.2666,22.6333
13178,"University Tehran Med Sci,Digest Dis Res Ctr,Shariati Hosp,N Kargar St,Tehran 14117,Iran.","Tehran,Iran",51.4243,35.6719
13179,"University Autonoma Barcelona,Inst Hosp del Mar Invest Med,Hosp del Mar,Inst Neuropsiquiatria & Add,Passeig Maritim 25-29,Barcelona 08003,Spain.","Barcelona,Spain",2.1834,41.3833
13180,"University Hosp Bordeaux,Dept Gerontol,Ave Haut Leveque,F-33604 Pessac,France.","Bordeaux,France",-0.595,44.85
13181,"University Alberta,Dept Med,11-107 Clin Sci Bldg,Edmonton,AB T6G 2G3,Canada.","Edmonton,Canada",-113.5,53.55
13182,"University Belgrade,Fac Special Educ & Rehabil,Visokog Stevana 2,Belgrade 11000,Serbia.","Belgrade,Serbia",20.468,44.8186
13183,"Neurol Inst C Besta IRCCS Fdn,Neurol Publ Hlth & Disabil Unit,Sci Directorate,Via Celoria 11,I-20133 Milan,Italy.","Milan,Italy",9.205,45.47
13184,"University Oslo,Fac Odontol,Dept Dent Hygienist Educ,Geitmyrsveien 69-71,N-0455 Oslo,Norway.","Oslo,Norway",10.75,59.9167
13185,"University Wisconsin,Dept Orthoped & Rehabil,Centennial Bldg,1685 Highland Ave,6th Floor,Madison,WI 53705 USA.","Centennial,USA",-104.8674,39.5927
13186,"University Florida,Dept Hlth Educ & Behav,Ctr Digital Hlth & Wellness,POB 118210 FLG 8,Gainesville,FL 32611 USA.","Gainesville,USA",-82.3454,29.6814
13187,"Barwon Hlth,POB 281,Geelong,Vic 3220,Australia.","Geelong,Australia",144.3956,-38.1675
13188,"University Cologne,Dept Gen Visceral & Canc Surg,Kerpener Str 62,D-50931 Cologne,Germany.","Cologne,Germany",6.95,50.93
13189,"Tech University Dresden,Dept Neurol,Div Neurodegenerat Dis,Dresden,Germany.","Dresden,Germany",13.75,51.05
13190,"CH 415,1720 2nd Ave S,Birmingham,AL 35294 USA.","Birmingham,USA",-86.7986,33.5276
13191,"University Fed Ceara,Fac Med,Rua Prof Costa Mendes,1608,4 Andar,BR-60430040 Fortaleza,Ceara,Brazil.","Fortaleza,Brazil",-38.58,-3.75
13192,"Vanderbilt University,Med Ctr,Dept Urol Surg,A-1302 Med Ctr N,Nashville,TN 37232 USA.","Nashville,USA",-77.9547,35.9678
13193,"University Hertfordshire,Ctr Res Primary & Community Care,Coll Lane,Hatfield AL10 9AB,Herts,United Kingdom.","Hertford,United Kingdom",-0.0667,51.8
13194,"Linkoping University Hosp,Dept Geriatr,SE-58185 Linkoping,Sweden.","Linkoping,Sweden",15.6299,58.41
13195,"University Metz Paul Verlaine,Nancy University,University Paris Descartes,Res Unit APEMAC,Biostat & Epidemiol Unit,Hotel Dieu,APHP,EA 4360,1 Pl Parvis Notre Dame,F-75181 Paris 4,France.","Metz,France",6.18,49.1203
13196,"Columbia University,Dept Biostat,Mailman Sch Publ Hlth,617 W 168th St,New York,NY 10032 USA.","Columbia,USA",-87.048,35.6223
13197,"Monash University,Dept Epidemiol & Prevent Med,Sch Publ Hlth & Prevent Med,99 Commercial Rd,Melbourne,Vic 3004,Australia.","Melbourne,Australia",144.975,-37.82
13198,"University Louisville,Ctr Adv Neurosurg,220 Abraham Flexner Way,1105,Louisville,KY 40202 USA.","Louisville,USA",-105.1441,39.9708
13199,"University S Florida,Coll Med,H Lee Moffitt Canc Ctr & Res Inst,MRC CANCONT,12902 Magnolia Dr,Tampa,FL 33612 USA.","Magnolia,USA",-93.2261,33.2777
13200,"University Birmingham,Hlth Econ Unit,Publ Hlth Bldg,Birmingham B15 2TT,W Midlands,United Kingdom.","Birmingham,United Kingdom",-1.92,52.475
13201,"University Tokyo,Grad Sch Hlth Sci & Nursing,Dept Family Nursing,Fac Med,Bunkyo Ku,7-3-1 Hongo,Tokyo 1130033,Japan.","Tokyo,Japan",139.7514,35.685
13202,"University Alberta,Dept Publ Hlth Sci,Li Ka Shing Ctr Hlth Res Innovat 2 040,Edmonton,AB,Canada.","Edmonton,Canada",-113.5,53.55
13203,"Austin Hlth,Dept Physiotherapy,Melbourne,Vic,Australia.","Melbourne,Australia",144.975,-37.82
13204,"Radboud University Nijmegen,Med Ctr,Dept Hlth Evidence Biostat & HTA,POB 9101,NL-6500 HB Nijmegen,Netherlands.","Radboud University Nijmegen,Netherlands",5.85865,51.84169
13205,"Griffith University,Res Ctr Clin & Community Practice Innovat,Griffith Hlth Inst,170 Kessels Rd,Nathan,Qld 4111,Australia.","Griffith,Australia",146.04,-34.29
13206,"University Paris Diderot,Med ICU,Fac Med,St Louis Hosp,AP HP,1 Ave Claude Vellefaux,F-75010 Paris,France.","Paris,France",2.3333,48.8667
13207,"University Med & Pharm Iuliu Hatieganu Cluj Napoca,ENT Dept,V Babes 8,Cluj Napoca 400012,Romania.","University Med & Pharm Iuliu Hatieganu Cluj Napoca,Romania",23.58121,46.76678
13208,"Charite,Dept Neurol,D-13353 Berlin,Germany.","Berlin,Germany",13.4015,52.5218
13209,"Maastricht University,Med Ctr Surg,NL-6229 HX Maastricht,Netherlands.","Maastricht,Netherlands",5.677,50.853
13210,"Hop Brabois,CHU Nancy,EA APEMAC 4360,Allee Morvan,F-54500 Vandoeuvre Les Nancy,France.","Nancy,France",6.2,48.6837
13211,"University So Calif,Keck Sch Med,Div Cardiol,Childrens Hosp Los Angeles,4650 Sunset Blvd,Mailstop 34,Los Angeles,CA 90027 USA.","Sunset,USA",-112.0285,41.1392
13212,"Sophia Childrens University Hosp,Erasmus Med Ctr,Rotterdam,Netherlands.","Rotterdam,Netherlands",4.48,51.92
13213,"Great Ormond St Hosp Sick Children,Paediat Intens Care Unit,Great Ormond St,London WC1N 3JH,United Kingdom.","London,United Kingdom",-0.1167,51.5
13214,"Med University Warsaw,Dept Hlth Care,Ul Oczki 3,PL-02007 Warsaw,Poland.","Warsaw,Poland",21,52.25
13215,"Sacred Heart University,Exercise Sci Dept,Fairfield,CT USA.","Fairfield,USA",-122.0319,38.2593
13216,"Athens Med Sch,Colorectal Unit,Dept Propaedeut Surg 1,7 Semitelou St,Athens 11528,Greece.","Athens,Greece",23.7333,37.9833
13217,"St Vincents Hosp Melbourne,Dept Dermatol,Fitzroy,Vic,Australia.","Melbourne,Australia",144.975,-37.82
13218,"Queen Elizabeth II Hosp,Hertfordshire Partnership Fdn Trust,Welwyn Garden City AL7 4HQ,Herts,United Kingdom.","Hertford,United Kingdom",-0.0667,51.8
13219,"Royal Brisbane & Womens Hosp,CONROD,Ground Floor,Edith Cavell Bldg,Herston,Qld 4029,Australia.","Brisbane,Australia",153.0351,-27.455
13220,"University Virginia,2270 Ivy Rd,Charlottesville,VA 22903 USA.","Virginia,USA",-92.5121,47.5172
13221,"Georgetown University,Lombardi Comprehens Canc Ctr,Med Ctr,3300 Whitehaven St NW,Suite 4100,Washington,DC 20007 USA.","Georgetown,USA",-75.3872,38.6899
13222,"University Tampere,Sch Med,FIN-33014 Tampere,Finland.","Tampere,Finland",23.75,61.5
13223,"Maastricht University,Med Ctr,Dept Integrated Care,POB 5800,NL-6202 AZ Maastricht,Netherlands.","Maastricht,Netherlands",5.677,50.853
13224,"University Auckland,Dept Med,Bone & Joint Res Grp,Fac Med & Hlth Sci,85 Pk Rd,Auckland,New Zealand.","Auckland,New Zealand",174.763,-36.8481
13225,"Cedars Sinai Med Ctr,Psychiat Residency Training Program,8730 Alden Dr,Thalians W-157,Los Angeles,CA 90048 USA.","Los Angeles,USA",-118.4068,34.114
13226,"QualityMetric Inc,OptumInsight,24 Albion Rd,Bldg 400,Lincoln,RI 02865 USA.","Albion,USA",-78.1902,43.246
13227,"Cent S University,Inst Mental Hlth,Xiangya Hosp 2,139 Renmin Middle Rd,Changsha 410011,Hunan,China.","Changsha,China",112.97,28.2
13228,"Victoria Infirm,Scottish Natl Brachial Plexus Injury Serv,Dept Orthopaed Surg,Glasgow G42 9TY,Lanark,United Kingdom.","Glasgow,United Kingdom",-4.2507,55.8744
13229,"Mater Misericordiae University Hosp,Irish Natl Brachial Plexus Serv,Dept Plast & Reconstruct Surg,Dublin,Ireland.","Dublin,Ireland",-6.2489,53.3331
13230,"Royal N Shore Hosp,No Sydney Canc Ctr,Sydney,NSW 2065,Australia.","Sydney,Australia",151.1852,-33.92
13231,"Vrije University Amsterdam,Med Ctr,Dept Med Psychol,Van der Boechorststr 7,D-345,1081 BT,POB 7057,NL-1007 MB Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
13232,"University Western Ontario,Div Nephrol,Kidney Clin Res Unit,Victoria Hosp,Room ELL-101,800 Commissioners Rd E,London,ON N6K 4H3,Canada.","Victoria,Canada",-123.35,48.4333
13233,"St Vincents Hosp,Emergency Practice Innovat Ctr,POB 2900,Melbourne,Vic 3065,Australia.","Melbourne,Australia",144.975,-37.82
13234,"Kyung Hee University Hosp,Dept Internal Med,1 Hoegi Dong,Seoul 130702,South Korea.","Seoul,South Korea",126.9997,37.5663
13235,"Trinity Coll Dublin,Sch Med,Coll Green,Dublin 2,Ireland.","Dublin,Ireland",-6.2489,53.3331
13236,"Nagasaki University,Grad Sch Biomed Sci,Course Hlth Sci,Nagasaki 852,Japan.","Nagasaki,Japan",129.885,32.765
13237,"Hop Cochin,Assistance Publ Hop Paris,Serv Pneumol,27 Rue Faubourg St Jacques,F-75014 Paris,France.","Paris,France",2.3333,48.8667
13238,"Seoul Natl University,Coll Med,Dept Med Sci,103 Daehak Ro,Seoul 110799,South Korea.","Seoul,South Korea",126.9997,37.5663
13239,"University Fed Rio Grande do Sul,Fac Dent,Dept Social & Prevent Dent,Ramiro Barcelos 2492,BR-90035003 Porto Alegre,RS,Brazil.","Barcelos,Brazil",-62.9239,-0.975
13240,"VA Ann Arbor Ctr Clin Management Res,N Campus Res Complex,2800 Plymouth Rd,Bldg 14,Ann Arbor,MI 48109 USA.","Plymouth,USA",-87.9654,43.7453
13241,"Beth Israel Deaconess Med Ctr,Dept Pain Med & Palliat Care,120 E 16th St,12th Floor,New York,NY 10003 USA.","York,USA",-97.5947,40.8708
13242,"vBS Bethel,Psychosozialer Dienst,Bethel Reg,Remterweg 58,D-33617 Bielefeld,Germany.","Bielefeld,Germany",8.53,52.03
13243,"Catholic University Med,Dept Gerontol & Geriatr,Lgo F Vito 1,I-00168 Rome,Italy.","Rome,Italy",12.4833,41.896
13244,"German Res Ctr Environm Hlth,Inst Hlth Econ & Hlth Care Management,Helmholtz Zentrum Munchen,POB 1129,D-85758 Neuherberg,Germany.","German Res Ctr Environm Hlth,Germany",-93.91116,43.23394
13245,"McMaster University,Sch Nursing,1200 Main St W,HSC 3N28H,Hamilton,ON L8N 3Z5,Canada.","Hamilton,Canada",-79.83,43.25
13246,"University Hong Kong,Dept Family Med & Primary Care,Ap Lei Chau Clin,3-F,161 Main St,Hong Kong,Hong Kong,China.","Hong Kong,China",114.185,22.305
13247,"Oregon Hlth & Sci University,Dept Med,Div Gen Internal Med Geriatr,3181 SW Sam Jackson Pk Rd,L475,Portland,OR 97239 USA.","Oregon,USA",-89.3887,42.9252
13248,"Inst Mental Hlth,Div Res,Buangkok Green Med Pk,10 Buangkok View,Singapore 539747,Singapore.","Singapore,Singapore",103.8558,1.293
13249,"Erasmus MC,Dept Allergol GK 324,POB 2040,NL-3000 CA Rotterdam,Netherlands.","Rotterdam,Netherlands",4.48,51.92
13250,"Barberry Natl Ctr Mental Hlth,Dept Neuropsychiat,Birmingham B15 2FG,W Midlands,United Kingdom.","Birmingham,United Kingdom",-1.92,52.475
13251,"Emma Childrens Hosp AMC,Meibergdreef 9,Room A3-241,NL-1105 AZ Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
13252,"Alberta Childrens Prov Gen Hosp,2888 Shaganappi Trail NW,Calgary,AB T3B 6A8,Canada.","Calgary,Canada",-114.08,51.083
13253,"University Colorado,Sch Med,Dept Med,Div Pulm Sci & Crit Care Med,Denver,CO 80202 USA.","Denver,USA",-104.8759,39.7621
13254,"UCL Med Sch,Dept Primary Care & Populat Hlth,London,United Kingdom.","London,United Kingdom",-0.1167,51.5
13255,"ORTON Rehabil Ctr Ltd,ORTON Fdn,Tenholantie 10,Helsinki 00280,Finland.","Helsinki,Finland",24.9341,60.1756
13256,"University Michigan,Ctr Rehabil Outcomes & Assessment Res,Dept Phys Med & Rehabil,N Campus Res Complex,2800 Plymouth Rd,Bldg NCRC B,Ann Arbor,MI 48109 USA.","Plymouth,USA",-87.9654,43.7453
13257,"Wroclaw Med University,Dept Dermatol Venereol & Allergol,Wroclaw,Poland.","Wroclaw,Poland",17.03,51.1104
13258,"Miyazaki University,Fac Med,Dept Internal Med,Dept Neurol Respirol Endocrinol & Metab,5200 Kihara,Miyazaki 8891692,Japan.","Miyazaki,Japan",131.4184,31.9182
13259,"Ctr Dis Control & Prevent,Natl Ctr Chron Dis Prevent & Hlth Promot,Off Smoking & Hlth,4770 Buford Highway NE,MS K-50,Atlanta,GA 30341 USA.","Buford,USA",-83.9918,34.1183
13260,"Chonnam Natl University,Dept Rheumatol,Sch Med,5 Hak Dong,Kwangju 501746,South Korea.","Chonnam Natl University,South Korea",-122.50543,47.17928
13261,"University Cent Lancashire,Sch Psychol,Darwin Bldg,Preston PR1 2HE,Lancs,United Kingdom.","Preston,United Kingdom",-2.7167,53.7667
13262,"Tilburg University,Dept Med Psychol & Neuropsychol,CoRPS,Warandelaan 2,POB 90153,NL-5000 LE Tilburg,Netherlands.","Tilburg University,Netherlands",5.09049,51.555119
13263,"University So Denmark,Res Unit Gen Practice,Natl Res Ctr Canc Rehabil,JB Winslows Vej 9,DK-5000 Odense C,Denmark.","Odense,Denmark",10.3833,55.4004
13264,"Tilburg University,Dept Med Psychol & Neuropsychol,CoRPS,Le Tilburg,Netherlands.","Tilburg University,Netherlands",5.09049,51.555119
13265,"Haukeland Hosp,Dept Otolaryngol Head & Neck Surg,N-5021 Bergen,Norway.","Bergen,Norway",5.3245,60.391
13266,"Great Ormond St Hosp Children NHS Fdn Trust,Cardioresp Dept,Great Ormond St,London WC1N 3JH,United Kingdom.","London,United Kingdom",-0.1167,51.5
13267,"Kyoto University,Grad Sch Med,Dept Human Hlth Sci,Sakyo Ku,Kawahara Cho,Kyoto 6068507,Japan.","Kyoto,Japan",135.75,35.03
13268,"Taipei Vet Gen Hosp,Dept Neurol,Neurol Inst,201,Sec 2,Shipai Rd,Taipei 11217,Taiwan.","Taipei,Taiwan",121.5683,25.0358
13269,"Wuhan Cent Hosp,Dept Neurol,26 Shengli St,Wuhan 430014,Hubei,China.","Wuhan,China",114.27,30.58
13270,"University S Florida,Coll Med,H Lee Moffitt Canc Ctr & Res Inst,MRC CANCONT,12902 Magnolia Dr,Tampa,FL 33612 USA.","Magnolia,USA",-93.2261,33.2777
13271,"Lund University,Dept Hlth Sci,Fac Med,POB 157,SE-22100 Lund,Sweden.","Lund University,Sweden",-97.76253,30.28885
13272,"University Glasgow,Inst Hlth & Wellbeing,Room 305,1 Lilybank Gardens,Glasgow G12 8RZ,Lanark,United Kingdom.","Glasgow,United Kingdom",-4.2507,55.8744
13273,"Childrens Hosp Boston,Div Emergency Med,300 Longwood Ave,Boston,MA 02115 USA.","Boston,USA",-71.0838,42.3189
13274,"Stollery Childrens Hosp,Dept Pediat,3A3-07,8440-112 St,Edmonton,AB T6G 2B7,Canada.","Edmonton,Canada",-113.5,53.55
13275,"Copenhagen University Hosp,Rigshosp,Ctr Integrated Rehabil Canc Patients,Dept 9701,Blegdamsvej 9,DK-2100 Copenhagen,Denmark.","Copenhagen University Hosp,Denmark",12.56902,55.675758
13276,"Italian Grp Adult Hematol Dis GIMEMA,Hlth Outcomes Res Unit,GIMEMA Data Ctr,Via Benevento 6,I-00161 Rome,Italy.","Benevento,Italy",14.75,41.1337
13277,"UMDNJ,RWJ Med Sch,RWJUH BMSCH,Dept Pediat,Room 1361,1st Floor,89 French St,New Brunswick,NJ 08901 USA.","Brunswick,USA",-81.474,31.145
13278,"Acad Med Ctr,Dept Clin & Expt Audiol,POB 22660,NL-1100 DD Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
13279,"Hosp University La Paz,Serv Nefrol,Madrid 28046,Spain.","Madrid,Spain",-3.6834,40.4
13280,"Uddevalla Sjukhus,NU Hosp Org,SE-45180 Uddevalla,Sweden.","Uddevalla Sjukhus,Sweden",11.93833,58.34898
13281,"Charite,Dept Rheumatol & Clin Immunol,D-10117 Berlin,Germany.","Berlin,Germany",13.4015,52.5218
13282,"University Adelaide,Australian Populat & Migrat Res Ctr,Level 4,230 N Tce,Adelaide,SA 5005,Australia.","Adelaide,Australia",138.6,-34.935
13283,"University Warwick,Sch Med,Div Hlth Sci,Med Sch Bldg,Gibbet Hill Campus,Coventry CV4 7AL,W Midlands,United Kingdom.","Warwick,United Kingdom",-1.5833,52.2833
13284,"Baylor Coll Med,Renal Sect,Dept Pediat,1 Baylor Plaza Houston,Houston,TX 77030 USA.","Houston,USA",-95.3936,29.7871
13285,"University S Australia,Sch Hlth Sci,Nutr Physiol Res Ctr,Sansom Inst Hlth Res,POB 2471,Adelaide,SA 5001,Australia.","Adelaide,Australia",138.6,-34.935
13286,"University Copenhagen,Fac Hlth Sci,Inst Odontol,Dept Oral Rehabil,Norre Alle 20,DK-2200 Copenhagen N,Denmark.","University Copenhagen,Denmark",12.56902,55.675758
13287,"University Leeds,Acad Unit Hlth Econ,Leeds Inst Hlth Sci,Charles Thackrah Bldg,Room 2-10,101 Clarendon Rd,Leeds LS2 9LJ,W Yorkshire,United Kingdom.","Leeds,United Kingdom",-1.58,53.83
13288,"ESSEC Business Sch,Chair Hlth Econ & Management,Ave Bernard Hirsch,BP 50105,F-95021 Cergy Pontoise,France.","ESSEC Business Sch,France",-2.3069,7.34033
13289,"University Castilla La Mancha,Fac Ciencias Jurid & Sociales Toledo Anal,CIBER Salud Publ & Epidemiol CIBERESP,Cobertizo San Pedro Martir S-N,Toledo 45071,Spain.","Toledo,Spain",-4.0167,39.867
13290,"Radboud University Nijmegen,Med Ctr,Dept Otorhinolaryngol & Head & Neck Surg,NL-6525 ED Nijmegen,Netherlands.","Radboud University Nijmegen,Netherlands",5.85865,51.84169
13291,"Oxford Outcomes Ltd,188 Embarcadero,Suite 200,San Francisco,CA 94105 USA.","Oxford,USA",-78.585,36.3156
13292,"Kien Khleang Natl Rehabil Ctr,Childrens Surg Ctr,Sangkat Chroy Changvar,Phnom Penh,Cambodia.","Phnom Penh,Cambodia",104.9166,11.55
13293,"Illinois Bone & Joint Inst LLC Glenview,2401 Ravine Way,Glenview,IL 60025 USA.","Glenview,USA",-87.8215,42.0825
13294,"Ernst Moritz Arndt University Greifswald,Dept Hlth & Prevent,D-17487 Greifswald,Germany.","Ernst Moritz Arndt University Greifswald,Germany",13.7684,54.04751
13295,"University Texas Houston,Sch Publ Hlth,Dept Epidemiol Human Genet & Environm Sci,Houston,TX 77030 USA.","Houston,USA",-95.3936,29.7871
13296,"Allergan Pharmaceut Inc,Global Hlth Outcomes Strategy & Res,2525 Dupont Dr,Irvine,CA 92612 USA.","Irvine,USA",-117.7738,33.6772
13297,"University Med Ctr Hamburg Eppendorf,Ctr Dent & Oral Med,Dept Prosthet Dent,Martinistr 52,D-20246 Hamburg,Germany.","Hamburg,Germany",10,53.55
13298,"Kuopio University Hosp,Dept Phys & Rehabil Med,POB 1777,FI-70211 Kuopio,Finland.","Kuopio,Finland",27.6949,62.8943
13299,"University Manchester,Inst Populat Hlth,Ctr Primary Care,Oxford Rd,Manchester M13 9PL,Lancs,United Kingdom.","Manchester,United Kingdom",-2.248,53.5004
13300,"University Campinas UNICAMP,Div Hlth Educ & Hlth Promot,Piracicaba Dent Sch,Dept Community Dent,POB 52,BR-13414903 Piracicaba,SP,Brazil.","Campinas,Brazil",-47.1,-22.9
13301,"GATA Haydarpasa Training Hosp Dent Serv,Dept Prosthodont,Istanbul,Turkey.","Istanbul,Turkey",29.01,41.105
13302,"Oxford Outcomes,Seacourt Tower,West Way,Oxford OX2 0JJ,United Kingdom.","Oxford,United Kingdom",-1.25,51.7704
13303,"Natl Hlth Res Inst,Div Prevent Med & Hlth Serv Res,Inst Populat Hlth Sci,35 Keyan Rd,A3223,Zhunan Town 350,Maoli,Taiwan.","Natl Hlth Res Inst,Taiwan",120.82103,24.56399
13304,"University Connecticut,Sch Pharm,Dept Pharm Practice,Storrs,CT USA.","University Connecticut,USA",-72.244957,41.805901
13305,"Sultan Qaboos University,GSM,Coll Nursing,Dept Adult Hlth & Crit Care,PO 66Al Khoud,Muscat 123,Oman.","Muscat,Oman",58.5933,23.6133
13306,"Maastricht University,Med Ctr,Fac Hlth Med & Life Sci,Dept Gen Practice,Sch Publ Hlth & Primary Care CAPHRI,POB 616,NL-6200 MD Maastricht,Netherlands.","Maastricht,Netherlands",5.677,50.853
13307,"Kantar Hlth,Independence Way,Suite 220,Princeton,NJ USA.","Independence,USA",-91.903,42.4621
13308,"University Cologne,Dept Internal Med 1,GHSG,Kerpener St 62,D-50924 Cologne,Germany.","Cologne,Germany",6.95,50.93
13309,"University Cape Town,Dept Hlth & Rehabil Sci,Div Physiotherapy,Anzio Rd,Cape Town,South Africa.","Cape Town,South Africa",18.435,-33.92
